id,x_centroid,y_centroid,sharpness,roundness1,roundness2,n_pixels,peak,flux,mag,daofind_mag
471,325.11944381877385,91.41135205183058,0.5037870120230551,0.15664314,-0.019046219254153993,25,594.47266,6845.5522,-9.588521,-3.8249219405268233
472,498.40102820122144,90.93772906740044,0.4663808528373628,-0.18277691,-0.14615277989672665,25,74.66108,913.93195,-7.4022846,-1.5770206957335229
473,854.8134582225007,90.91545226391298,0.44240822973812216,-0.89236253,-0.3100558766004017,25,71.67389,1040.6279,-7.5432386,-1.2950354797829347
474,1077.6196142751028,90.42943716235197,0.5074813204584062,-0.05528396,0.17254220815331278,25,34.940674,452.7994,-6.639765,-0.6480437760300266
475,1415.7661176663441,90.5205798853224,0.4524070256090593,-0.09301287,0.03990574286205715,25,35.626183,415.14258,-6.545493,-0.8089992001973159
476,14.199683378867025,91.69623192711416,0.44957538016696474,0.19046804,-0.11142666889002528,25,1282.456,15939.325,-10.506174,-4.662058705838601
477,1888.339573168212,91.88189399572539,0.48944338163940543,-0.15542573,0.06012581894310852,25,17.29863,175.62323,-5.611455,-0.07142311595509879
478,0.8264133604346702,93.27291452275175,0.3544192613078893,0.49086845,0.5910361998956224,25,132.6475,1532.7578,-7.9636836,-2.4274472967524425
479,79.05633712831505,93.43787492772688,0.4387985998104741,0.2771991,0.009765792047338814,25,270.66962,3906.8188,-8.979558,-2.8018792188479553
480,636.5503929507689,92.65567354678663,0.40357696022556816,-0.20095304,-0.07884947203340069,25,55.616016,795.9202,-7.252174,-1.1703996178874954
481,179.3376614260839,93.58596539942724,0.4780987700038325,0.24052902,0.05087986041915977,25,109.49271,1637.2295,-8.0352745,-1.7548191914275786
482,290.9438713155167,94.23326808326046,0.429847923610234,-0.3350212,-0.596370290454396,25,97.96105,1579.7236,-7.9964533,-1.4675776403787744
483,352.7594188630334,93.99074316383707,0.49657544687898036,0.034957495,-0.08681753851892915,25,2823.8274,31765.77,-11.254898,-5.544792202174209
484,884.9466173321471,94.49672887677491,0.48619292153316007,0.015377695,0.18337455379785317,25,214.166,2368.1443,-8.436021,-2.7741657267655047
485,905.67927427129,94.2608805176121,0.5003349200803475,-0.10171466,0.008357873452572065,25,285.3936,3065.0989,-8.716111,-3.090682134988816
486,937.4466737054015,94.12064185399979,0.5174740569111854,-0.50122535,0.02596402179792474,25,48.846375,653.5806,-7.038248,-0.954097752746659
487,1132.9687034383803,93.94080472848442,0.5565232248115083,-0.15556866,0.04708935548890035,25,2977.7703,30301.584,-11.203663,-5.611976397946201
488,150.59947002303687,95.46570773859035,0.4622389579708849,-0.08509171,-0.01881374324426391,25,243.46555,3078.16,-8.720728,-2.799163377188612
489,165.07075320079042,94.81164341489988,0.463573435442835,0.53541064,-0.25606815182150133,25,396.12677,5596.9717,-9.369883,-3.220484840266421
490,427.72973017295163,95.21243208930134,0.47217575593271055,-0.010418793,0.0037731598161557826,25,266.22754,3087.592,-8.72405,-2.99682728059516
491,590.8123761955757,94.62245383339577,0.5287343884699572,0.04531349,0.04423807043164648,25,1655.2228,17449.504,-10.604458,-4.99454244345913
492,722.4500520007678,94.45285803769676,0.41790500793966534,-0.32216606,0.05723795328533713,25,370.7435,4459.791,-9.123286,-3.397835065984477
493,925.2264938488735,94.46641135184527,0.4282649369629197,-0.1313899,0.2638195633297521,25,24.286774,279.9884,-6.11785,-0.5114140741516686
494,971.220072767339,95.51853949969258,0.506444581840318,0.014385976,0.04809550254253125,25,98.598495,1116.1027,-7.619261,-1.8847821582533861
495,1048.479652321272,95.37548862526535,0.42613628825089517,-0.22834481,0.07325432864828232,25,114.7119,1389.7905,-7.857373,-2.0869895571749932
496,1319.2214679671322,94.75721659703552,0.46683616499882075,-0.18815464,0.08872306769346223,25,28.603592,322.239,-6.270446,-0.6089169914235633
497,582.6067477745574,96.4635887125394,0.4702725442820759,-0.26777053,0.03066184786317761,25,3001.0212,34723.336,-11.351553,-5.62004432627044
498,1206.178354086489,95.72438630967166,0.46077519790679433,-0.14881176,0.054153534929972616,25,243.46782,2700.49,-8.578607,-2.96825623709609
499,222.60031448477525,96.42055721888553,0.4697137004782845,0.41667736,0.19583208681615819,25,249.42744,3610.2822,-8.893853,-2.6416051239784895
500,777.8124928990565,96.90640145938885,0.5225270463109133,-0.08034919,0.018678836221262263,25,1210.12,12393.646,-10.232998,-4.676531724549783
501,141.53335697307205,97.81453466814438,0.4871231574170336,-0.018448934,0.026335236849616122,25,137.79735,1852.0776,-8.1691475,-2.0957259371548176
502,391.2301248664552,97.68400839105401,0.4609160365209781,-0.09323391,0.09449758714532826,25,105.86876,1325.0717,-7.8055983,-1.9233654850137516
503,826.2369147052881,98.00202551752055,0.4562556367012388,-0.23945735,-0.04962616305897402,25,25.716057,270.08087,-6.0787344,-0.6169519913411516
504,1102.8379694541795,98.28515588647113,0.5216586630484842,-0.1284778,0.14519069451928485,25,42.121902,437.6652,-6.6028547,-1.0240624559900118
505,64.35708381453522,98.59497848272328,0.4714636542569792,-0.008984183,-0.046715538233554996,25,612.9374,7456.766,-9.681376,-3.8410202495942487
506,116.08700075833265,98.631070031408,0.4961994835680254,0.2287964,0.016632266291631247,25,13501.012,156446.16,-12.985912,-7.204462190934393
507,300.89751649709035,99.35051975094628,0.45834402649733763,0.59607816,0.12247021471078844,25,281.65826,3709.9336,-8.923415,-2.9143512146162
508,413.8921641293537,98.92040582563739,0.4731407152526442,0.035817686,0.17956943487791294,25,207.42569,2590.248,-8.533353,-2.647060088611608
509,545.9559336130981,99.67550612350556,0.44320037990033145,-0.60304374,-0.25702796135178585,25,101.81674,1547.6165,-7.9741583,-1.6676861550599107
510,700.2016769243064,98.73721879149426,0.4999923173807889,-0.20950885,-0.016848149671288302,25,1242.7493,13227.826,-10.303721,-4.690677501704014
511,1010.5724641567319,99.03976981823322,0.5518659918677232,-0.05526219,0.08311631397391038,25,61.18298,632.1521,-7.0020537,-1.3882623457100123
512,1435.195498812476,99.3257713816266,0.34669739247043196,-0.038102366,0.053416548166586045,25,16.09808,193.78879,-5.718322,-0.2177862011361148
513,40.51900902117152,100.1613169603045,0.4579038239694088,0.19244468,-0.12848455424838606,25,274.55585,3597.5244,-8.89001,-2.909099060716915
514,286.6085533850011,100.41174985017844,0.509147152324947,0.2969841,-0.13115659724481063,25,199.60901,2429.3308,-8.4637165,-2.573381602251545
515,490.4405692689166,100.15508098118862,0.4732467578733619,-0.19418386,-0.1388431935269507,25,50.311058,619.7969,-6.9806237,-1.1011893452042907
516,511.6083329426609,99.6974719468305,0.4599201965334828,-0.27942243,-0.06193003196396202,25,252.18913,3020.731,-8.70028,-2.9188080649971115
517,659.7511045032979,100.21074289164504,0.4323353314688379,-0.20921277,0.29707532396628794,25,40.01787,520.99274,-6.792079,-0.832583328407152
518,325.6101034016843,101.20603556489438,0.5113811006704683,-0.16028312,0.06342038003236611,25,56.461544,723.7324,-7.1489453,-1.155992285764274
519,462.72923539741555,100.60579435950679,0.3580920973617249,-0.18464229,0.06562986916450292,25,25.966228,384.6958,-6.4627934,-0.48300539397801906
520,647.9863915850913,100.740999137444,0.48808176195270275,0.25943452,-0.03981220377404459,25,50.871483,672.20355,-7.0687523,-0.9661345144321434
521,736.0845760085873,101.65089339177732,0.44127603915443353,0.08662412,0.10038525050752645,25,98.91374,1178.2706,-7.6781125,-1.9581783202599707
522,874.3938661804731,100.94814037988982,0.3759697786581443,-0.027151143,-0.011283433886918269,25,24.006046,321.34308,-6.2674227,-0.40084095217471033
523,1649.6635684210487,100.56193609197504,0.4627190345213778,0.31676462,0.043166172796233915,25,38.085415,454.639,-6.644167,-0.7889818020249529
524,171.32811342714058,101.73861435955047,0.49969677809043495,0.0058537824,0.08947680961426635,25,927.62805,11421.483,-10.144306,-4.220623534441551
525,274.4844847419728,101.75706912115044,0.4750514728544009,0.028578226,-0.10067015075732055,25,191.69684,2426.401,-8.462406,-2.528725217751801
526,479.52353899136057,102.24737248272463,0.5164771380782512,0.070714615,-0.09990873022262889,25,227.50795,2623.1187,-8.547045,-2.7525959146462253
527,536.1563249307537,101.46053183750696,0.49210211043944746,0.19792159,0.2696996929295328,25,247.13365,3161.4863,-8.749728,-2.788782121915696
528,1185.5368725600401,102.27085257249429,0.43733523262787083,0.08524421,-0.13794649674297899,25,57.650158,679.4686,-7.080424,-1.404757215765737
529,1681.439881181784,102.57178968982292,0.5328330006769192,-0.3380698,0.12152794129219563,25,24.849575,268.21582,-6.071211,-0.40209996043667906
530,447.88073132291174,103.10432807307923,0.4813955662234997,-0.08727691,-0.025977293250522494,25,390.1447,4250.35,-9.071062,-3.464224659184514
531,1322.5628455436547,102.8564029202764,0.4675291628485828,-0.12352938,-0.023081255088041028,25,86.03333,960.20416,-7.4559093,-1.7941463982403945
532,250.6346173193009,103.63445826828345,0.42849178488322004,0.44483387,0.013888123952492512,25,1296.5813,16382.167,-10.535928,-4.691078174043786
533,753.4093912662598,104.41697950946475,0.4414690721105694,0.12843832,0.06544959446652428,25,664.6407,7864.9844,-9.739244,-3.982362759613963
534,807.7306106494806,103.9412225480208,0.5229714848267676,-0.044956144,-0.035307410599325434,25,40.909615,449.2356,-6.6311855,-0.9341678954059874
535,941.2243926621431,104.55066081058918,0.4506788389466672,0.12561649,0.13467040075654538,25,66.208466,774.8095,-7.222987,-1.4974768166397465
536,1034.925960965357,103.77045542520072,0.5114865354549961,0.09446334,0.11715622512093053,25,90.33741,967.0115,-7.463579,-1.8063480211903955
537,1333.2938830058486,104.52558384352167,0.4890428284728139,0.26877826,0.17765127912407078,25,72.82326,837.38544,-7.307314,-1.5574044917238175
538,28.493282868356776,104.45354630756447,0.45927531391638193,0.026017899,0.04557023415780027,25,287.25546,4021.782,-9.011046,-2.8737799170755336
539,93.4697735923994,105.04448797770749,0.4782978436956848,0.15646192,-0.30693726884426087,25,238.47105,3150.5686,-8.745973,-2.7111762291784607
540,210.29930869708633,104.51218908597751,0.500672742252787,-0.63885665,0.0623266724338996,25,409.6907,5720.3174,-9.39355,-3.1821468000523905
541,262.6798395286388,105.27368117475858,0.421557079890082,0.14526674,-0.0716621312019467,25,110.923515,1524.2545,-7.957644,-1.9262805489949715
542,401.98796171951244,104.75118125511725,0.4158676449084971,0.068544,-0.006114580999500238,25,84.50302,1043.7563,-7.5464973,-1.778040566214576
543,423.2950257549334,105.11110246533715,0.4242064017676243,-0.19566025,-0.028517318333870466,25,241.1538,3529.1458,-8.869174,-2.64729594759866
544,557.1792654340757,105.0243535593658,0.49137579857492947,-0.072430566,0.042335920646545816,25,52.50524,631.47144,-7.0008845,-1.1672686856187322
545,708.3210444746841,105.22094027165836,0.42365491290181595,0.06915783,-0.10753421967695444,25,36.302605,490.60028,-6.726819,-0.7333601103269873
546,772.0386702599988,104.6300047575633,0.4794102763138322,0.1265043,0.08778934569438186,25,30.745419,376.8325,-6.4403706,-0.5693087011362887
547,986.4999014935419,105.41744742514764,0.5078197746599331,0.3319682,0.014427236933908055,25,119.51771,1325.4894,-7.8059406,-2.1089269642456467
548,1071.261113037371,104.87229795518928,0.49670093403131566,-0.29496446,-0.04739339197715194,25,67.28252,720.74677,-7.1444564,-1.552442512075464
549,2024.7352620008276,104.50155721200449,0.43846009976729233,-0.091020316,0.07256982050740637,25,95.91021,1108.9049,-7.6122355,-1.9732082295355053
550,72.96922079517111,106.71768997414078,0.47151113951887436,0.09500349,0.10381767246191624,25,410.96823,5393.5654,-9.32969,-3.334908865318298
551,569.8284246020197,105.7915870920268,0.4406872460274303,0.04247899,0.02662182428473709,25,335.67545,3983.9043,-9.000772,-3.2464411156889454
552,689.1881653633502,106.1605259365013,0.47133530583800765,-0.007088607,0.023855169563799666,25,81.57621,979.9954,-7.4780602,-1.6686381898354181
553,136.95245700948152,107.47034369818883,0.4963479398817659,0.09426136,0.0687903614657257,25,165.13884,2142.3103,-8.327206,-2.3348343702678807
554,234.92228222531682,107.03582613485983,0.5069213974276275,0.034574293,-0.11747193358372827,25,394.72937,4623.0757,-9.162328,-3.361641390350518
555,297.8753600167676,106.8191023517366,0.4775454848113879,-0.2510949,0.04233199297241712,25,529.64087,7137.7617,-9.633905,-3.5550095463874873
556,412.10744062048144,107.37682698580093,0.47977968594577153,-0.06611839,0.09533767522228166,25,222.81999,2735.5972,-8.59263,-2.720826269071775
557,585.1658001339792,106.35196867216833,0.43676461876899964,-0.3601644,-0.07968056463536777,25,75.127106,1052.9623,-7.556032,-1.4781166388333844
558,901.1827631760092,107.17331695667973,0.5028844571147106,0.031281605,0.11849711701418177,25,207.68729,2212.9656,-8.362437,-2.762322096858734
559,1744.851378773773,106.68018907091826,0.4437174184498046,-0.06820359,0.12280435815304597,25,133.58322,1500.1733,-7.940354,-2.3279653598119463
560,867.2554488296354,108.52306890968973,0.5515627904884589,0.47418255,0.24356885824273758,25,23.404411,240.03584,-5.9506903,-0.3850291707919539
561,194.84981177172764,108.96192374641255,0.47646447612679926,0.06879952,-0.16680918621985644,25,1411.8687,17185.463,-10.587903,-4.7413358241977965
562,329.96988889313485,109.14796724442614,0.4412172190001217,-0.014212349,-0.039230256898224604,25,157.79294,1891.4391,-8.19198,-2.442120087591496
563,630.0944791211414,109.38702802077555,0.4922585331291329,0.096858144,0.1407167819037861,25,95.421616,1153.4628,-7.6550093,-1.8252228059497906
564,887.3707684913616,109.3214989630693,0.5611403981748484,-0.72094244,-0.32236399255894094,25,31.214592,353.5868,-6.37124,-0.6007034491117131
565,928.9799395076349,109.42059746395843,0.46223218304130564,-0.07333358,0.10506905822205312,25,59.79346,685.2758,-7.0896635,-1.380729278472785
566,15.792768715820825,109.926359678688,0.462036755858976,0.02523912,-0.11376626705824065,25,2877.2249,36249.387,-11.398251,-5.501400268652741
567,224.62028019082143,110.49887755604368,0.4820512902654318,-0.08034405,0.011551668173975663,25,1245.6709,14653.591,-10.41486,-4.615510429152806
568,319.8294316667855,109.52824663032418,0.5223836899045553,0.22640823,0.12921654858504497,25,407.62088,4805.667,-9.204384,-3.3674751225321886
569,337.5397702883387,110.54255478466706,0.4451940817611437,-0.2297585,0.011751789559353009,25,116.73453,1529.1869,-7.9611516,-2.001564803752811
570,473.51982356627946,110.35293936198032,0.44071258579653844,-0.32284284,-0.08701378560647734,25,36.438435,501.63608,-6.750972,-0.6531350837781287
571,498.4190269246964,109.84387563048574,0.4812797372779389,-0.22846943,-0.039156009280094835,25,424.03256,4814.34,-9.206342,-3.5081610162556727
572,610.2172640584693,109.5907525421907,0.5333835991255788,-0.03505923,0.09012082170594382,25,41.64266,521.5602,-6.793261,-0.876967420876883
573,1404.4669175964289,110.00124501500244,0.5084213438550073,-0.13132292,0.12283874415320653,25,28.017723,294.67496,-6.173358,-0.6166690842212212
574,595.3950595036454,110.69640359928783,0.3904042880205245,-0.1385679,-0.022401657153710668,25,45.309868,615.31934,-6.9727516,-1.0787893152543502
575,675.621021265596,111.02170954872011,0.4881719442975419,-0.061232653,-0.14130643971307683,25,49.671734,610.22955,-6.9637327,-1.0802587863649793
576,791.4514051017493,110.79701172532744,0.5095750531685788,-0.3169304,-0.08433017439249674,25,1160.0945,12562.557,-10.247696,-4.596708468535634
577,1186.8493239839459,111.36073113032373,0.514590093835183,-0.03341711,-0.01714068259630989,25,75.22946,828.0487,-7.2951393,-1.5790238640871446
578,1667.7736990191042,111.13038866745718,0.5807696924186481,-0.121234104,0.09163979680021107,25,100.223495,989.5202,-7.4885616,-1.9259052351684922
579,273.43175631138325,111.52670152693102,0.4746286259913605,0.44166708,-0.1589604782816503,25,95.7863,1379.2169,-7.849081,-1.642815615234787
580,345.79622408944823,111.92738418909043,0.5028341839863567,0.58707434,0.05235600202042438,25,270.43237,3216.6223,-8.7685,-2.9439940367710093
581,435.78376380464135,111.94230710131019,0.4911391630856008,-0.0119865695,0.03862762549843898,25,434.3719,4985.658,-9.244307,-3.4938686517832904
582,694.572355954932,111.82873044630908,0.5090491789568676,0.09360247,-0.06190682956144915,25,176.48088,2013.2283,-8.259733,-2.490775960602142
583,953.3750337756491,112.26245239647352,0.51974111761338,0.19846241,0.010568964110694738,25,221.90862,2424.8118,-8.461696,-2.77249736427225
584,1527.083362148033,111.42918496885761,0.42160494389736575,-0.009910794,0.14181321578182587,25,229.49069,2701.8376,-8.579148,-2.898747676999886
585,67.67616345953964,112.38222333090555,0.5050574267060096,0.44161814,0.004461801857211514,25,333.91736,4382.3726,-9.104273,-3.0439661957591744
586,285.75740681687046,112.93860577913789,0.47095203367540184,0.39841142,0.30689625778474894,25,223.48952,2937.7776,-8.670048,-2.66221077941223
587,422.77699184176606,113.2092389630321,0.45748309404348925,-0.13403682,-0.03246444297630862,25,5117.824,58444.95,-11.916867,-6.227802136902769
588,684.0255572276176,112.89004336082424,0.4789723488704114,-0.14058824,-0.020745120154356606,25,99.91021,1128.2305,-7.6309943,-1.960505764347193
589,1.018681178599492,114.1532983686127,0.4040036009323636,0.6419605,0.5269470330782208,25,246.09496,2633.4248,-8.551303,-3.102660681885818
590,26.36954914082519,115.42344986493332,0.5070658626403707,0.1639977,0.10045779469659478,25,452.77188,7941.0713,-9.749698,-2.816443414273002
591,130.4457576062835,114.0252883497383,0.47332575478402344,0.07647509,-0.16304095696994822,25,481.00964,6069.6885,-9.457916,-3.548544585483096
592,154.77569149693127,114.48768473045206,0.4526661212089567,0.049693096,-0.04833789597722413,25,4669.0063,57972.824,-11.908062,-6.056544949586636
593,186.13496936311898,114.30940389937706,0.4481053295857513,0.836634,-0.15222268697492478,25,487.8412,7202.9077,-9.64377,-3.4250973846639643
594,807.54018348113,114.23544884889557,0.43234760158943747,0.022403866,0.005017005624169321,25,109.325775,1351.3469,-7.826917,-2.0211117027109484
595,1772.1759531720786,114.6784165615993,0.30718045874771027,0.34525993,-0.023447210538466136,25,14.486749,193.90126,-5.7189517,-0.040738227773373034
596,1900.04656218938,114.16613326870228,0.4718261159958679,0.11732949,0.13534445162513306,25,22.608147,225.09052,-5.8808928,-0.4558380479392416
597,362.9319114727898,115.02222928312712,0.5227816441063178,0.021599272,0.16607747331231057,25,92.74511,1078.4714,-7.582021,-1.7804177903992313
598,385.01402293536444,114.68369830670653,0.480945552235687,-0.05298631,0.05242770488307572,25,108.52037,1295.425,-7.7810307,-1.9857432859999542
599,731.8688559583574,115.13841979699798,0.5132397611424392,0.08261515,0.12048981087155627,25,79.61359,851.0702,-7.324914,-1.7079606769372129
600,243.80055892828634,116.33781634371694,0.4826910076593587,-0.83500814,-0.18966684360934444,25,612.1498,8411.446,-9.812177,-3.713234283900894
601,601.261672159857,116.53001966012351,0.5033664633866407,0.10043862,0.09188788771056196,25,75.46311,907.35223,-7.3944397,-1.518728075028609
602,1140.8641270250562,115.96618322170117,0.5068958553114783,-0.16286956,0.03748742032533147,25,397.89642,4162.263,-9.048324,-3.460550858330729
603,1456.2626678585434,116.36757522230722,0.5287465502404645,-0.0053276857,0.12388761387644284,25,43.710003,461.1539,-6.659615,-1.0030955682707914
604,1511.6773106839753,115.72000068983147,0.5343368195581655,0.23286718,0.0451156781304991,25,23.042294,208.40918,-5.7972918,-0.4584966671238455
605,44.11685234510573,116.15868391982183,0.5147456379434825,0.1412254,0.1259344880536718,25,188.47105,2788.8616,-8.613567,-2.244502362964797
606,96.15445401607383,117.38129561188764,0.4702797942659215,0.5011125,0.10663858039373383,25,627.9367,8298.639,-9.797517,-3.7924436721910952
607,140.70998750014562,116.72798120623297,0.5262468239091745,0.3729782,-0.010082300108099917,25,435.75476,5031.369,-9.254215,-3.4511408536954824
608,177.15941010863386,117.01385762623367,0.4897745898812179,0.15355505,0.009438351104881646,25,1966.0453,22345.324,-10.872967,-5.14530954598463
609,456.221693031437,116.86638885189357,0.5050764647710736,-0.09617901,-0.08930888339500687,25,258.63678,3023.1587,-8.701152,-2.8825683361513645
610,549.730725540201,116.57363741228801,0.5096021783191812,0.087705754,0.01570097584454401,25,241.96799,2765.6897,-8.604508,-2.8291866172728715
611,750.4420889036495,117.39902640379891,0.4759352608753461,0.19021209,0.03869015329775718,25,115.19961,1317.4435,-7.7993298,-2.0739521776266234
612,166.71721729386542,118.12213896657285,0.47276309040781395,0.048399393,-0.770972877319368,25,436.91037,6779.739,-9.5780325,-3.125843842267544
613,1473.9526043767908,118.12000002734743,0.42708398549794885,-0.044105638,0.20657153841656659,25,23.9203,267.02957,-6.0663986,-0.43086350669100215
614,121.90534470212202,118.6250321928097,0.48139083313587083,-0.097337686,-0.5473117427965253,25,259.95734,3934.2405,-8.987152,-2.5519157430989985
615,581.7469816457101,118.81020966778742,0.4940484385883997,0.12014503,0.03383682941623161,25,316.46426,3526.9124,-8.868486,-3.164985162098957
616,661.0555538708844,120.12893305172294,0.25653440018347873,0.39068437,-0.02074630199897747,25,31.771812,631.86194,-7.0015554,-0.15436862715426103
617,883.7737402703283,119.51428722163924,0.48307991842464937,0.23902969,0.20735112274613762,25,17.884586,191.18146,-5.703614,-0.19289244925728416
618,114.66420082385827,120.11904151530959,0.40374080784716326,-0.39924908,-0.38632032381457015,25,358.4015,5687.7715,-9.387356,-2.99620231909958
619,394.4505782813061,119.7703623020067,0.47040432574098906,0.14442955,-0.0491381363585875,25,74.114334,928.83044,-7.4198413,-1.5412253552154627
620,793.4632528049624,120.52346858927862,0.48594045047288287,-0.4603748,0.0013499905737397685,25,150.43921,1800.838,-8.138686,-2.318331105273971
621,1195.3740741415613,120.1615345082069,0.5161450278488351,-0.09344302,0.030955770751033694,25,94.78478,1015.68634,-7.516899,-1.882086314985183
622,1498.0555513544361,119.48308681193434,0.41729205148069265,0.30767658,0.38983976245391216,25,18.773647,222.39136,-5.867795,-0.1796627391608148
623,1578.9763229729244,119.68397374481022,0.5133148279250919,0.18378977,0.1740360119293552,25,57.71124,610.03687,-6.9633904,-1.3142813832752047
624,1705.2706782695554,119.79859911694959,0.5241247551536564,-0.13150583,-0.09463795785828377,25,68.86597,729.7309,-7.157907,-1.550289468637271
625,627.5432327121445,121.39623797653456,0.4759119980198178,0.12639979,-0.0310561974771058,25,248.54039,2954.56,-8.676232,-2.87539932194706
626,779.6934421570446,121.61757396321548,0.45450238193004305,-0.28079066,0.021230905369198787,25,40.121662,487.5037,-6.7199445,-0.9437797883391252
627,843.0252054405105,120.74378752880297,0.4836931086835531,-0.11654912,0.06348327876054839,25,195.99374,2127.7097,-8.31978,-2.7032979448809784
628,34.865747851522606,122.10905265386965,0.44516846124786275,0.25139663,0.017910054741029725,25,300.26874,3956.1387,-8.993178,-3.0382555193843985
629,53.39416725187182,122.2413370449284,0.4634958179761224,0.25529388,-0.08872022260796776,25,4974.712,57951.035,-11.907653,-6.187143249959797
630,505.2793941219946,122.2847535078251,0.479636041613773,0.03505034,0.07614530047813221,25,257.5133,3154.725,-8.747404,-2.8874233314740296
631,1853.14814045598,121.55940110067854,0.41816904596600274,-0.25105864,0.13810560502721037,25,34.25538,402.79428,-6.512708,-0.8336748214188576
632,251.04460202728987,123.38182530395784,0.48987774817789226,0.12450744,-0.1872348221498494,25,408.51767,5182.418,-9.286331,-3.3240696990419263
633,475.25545712718525,122.96732761214595,0.5555068253375544,-0.13237225,-0.08387105539567973,25,172.65724,1831.4628,-8.156995,-2.493136909371226
634,525.4990849498563,122.87897300883994,0.45595527912201006,-0.19914635,-0.08147978695942312,25,269.9626,3121.5237,-8.735916,-3.0289655402046938
635,761.5208758668261,122.7329352876797,0.5587599121027307,-0.048957575,0.02304168679544104,25,28.075653,320.9442,-6.266074,-0.45549178945345103
636,909.5887731021488,123.14568071864798,0.5784137695665712,-0.15915094,-0.0910519846980151,25,20.934502,207.09354,-5.7904167,-0.17466615844224959
637,1633.7312908028318,122.78909889732307,0.46536392004172855,-0.017096888,-0.009770684949501944,25,302.30362,3293.8298,-8.794252,-3.200294656962944
638,1896.296741111409,122.51901197834354,0.3322912412699118,-0.09565338,0.0830994601541397,25,29.980797,388.52704,-6.473553,-0.7522823603870135
639,64.64162667096323,124.00543626548861,0.44704981132767824,-0.46324348,0.09801147729463831,25,208.02516,3208.0054,-8.765588,-2.3727851064817926
640,201.13684997316213,124.29668842626381,0.5292405720613604,-0.13920565,0.011606840015460992,25,433.08026,5834.55,-9.415018,-3.3059418303199886
641,444.41233218052247,123.14966140747927,0.4995446716862969,0.23716572,0.35013544733353763,25,29.18108,414.1042,-6.5427737,-0.32797812750954897
642,465.14044674272094,123.88099779085299,0.5151822477468918,-0.06842363,0.008128585474590012,25,161.3651,1813.4801,-8.146282,-2.4093699318253377
643,715.0836118516775,124.07912436105158,0.5036911015325288,-0.10511084,0.05408877777797416,25,87.98161,967.9393,-7.4646206,-1.7761375649320177
644,733.598480974796,124.02717414558519,0.391415372602514,0.17297117,0.0018913358189540056,25,20.023033,257.87787,-6.0285354,-0.19190170434756343
645,923.5214817881414,124.24975886960088,0.4349275462212485,-0.116167925,0.014786461511031928,25,49.90719,592.17896,-6.931133,-1.1947751249498204
646,1258.7343224813287,124.32097415435652,0.36146786857593083,-0.2016112,-0.043685116930228064,25,16.264572,196.1007,-5.7311974,-0.08224072185383205
647,418.63402758489985,125.00798173078738,0.4794525189589661,-0.07912854,-0.050860706867053546,25,173.46376,2236.8716,-8.374103,-2.409838892593111
648,648.4869708533513,124.97590431071957,0.5235531132354883,-0.1399708,-0.10541365671919671,25,34652.23,368150.6,-13.915064,-8.288042689221868
649,3.1098691203436197,126.98148340099385,0.4764166229947825,-0.32112625,-0.14350328083027555,25,374.34918,5657.039,-9.381474,-3.0075051684544003
650,98.39335844598658,126.29438815763667,0.44581903164862696,-0.08518658,-0.23185608101093771,25,281.4632,3968.8572,-8.996664,-2.878031320708053
651,288.1106014200745,125.7697094896421,0.5027762212379646,0.003404313,0.02655323196709561,25,128.65175,1700.0615,-8.076161,-2.017134963977683
652,311.31780041791535,125.76376717980074,0.4818091552502807,0.09190071,0.0060402870923453285,25,280.81317,3670.9326,-8.911942,-2.8898278168960405
653,346.7385424743113,126.66095254323791,0.4741577191780052,0.09550273,0.08563133174087,25,105.11024,1467.573,-7.916499,-1.774883798187271
654,376.6024529212866,126.35464764110927,0.4802156017346317,-0.25295407,0.04856783608559761,25,317.73914,3870.8289,-8.96951,-3.1191415984148936
655,605.9732682096186,125.4979341539045,0.5124205364236508,0.03470218,0.14820128711332936,25,686.1019,7599.3574,-9.701942,-3.9875526311267304
656,1103.223960504002,125.70389256860695,0.5292491871994204,-0.26917124,0.08960628268294406,25,59.99358,740.5114,-7.173829,-1.2212707385057249
657,13.901377634262728,126.19934785422032,0.4622244411359796,0.1668856,0.16943040789442376,25,189.50896,2816.0276,-8.624092,-2.322967611394179
658,124.65016276034697,126.9217361248643,0.4781650895805213,-0.07022458,-0.12057889461876027,25,266.6643,3433.2886,-8.839275,-2.8774731407012584
659,166.84968954219352,126.00062845447114,0.42567930399677895,0.11400241,0.23406567619752128,25,53.787987,881.2399,-7.3627353,-0.9027957146203042
660,275.6341188143022,126.99335844686583,0.48335906338537094,-0.022927733,0.01857175141786036,25,211.88617,2720.2153,-8.586508,-2.612300112874218
661,408.0654679216668,126.90346193146976,0.5070142827950362,0.038524944,-0.03878604064706881,25,234.31969,2739.305,-8.594101,-2.7914137050594623
662,963.5233730256892,126.99651916286018,0.3470531058515421,-0.078037195,0.14885566494299166,25,20.444092,239.86328,-5.9499097,-0.4571716337619574
663,81.94121549668489,127.73470560094438,0.4774707150893845,0.25308716,-0.02796730329643207,25,1760.6189,20587.674,-10.784018,-5.022251906516223
664,181.53941629128664,128.1253505639997,0.4740327019652588,-0.005601396,-0.1347203358512675,25,1078.6565,12524.952,-10.24444,-4.515225189398177
665,328.4085674850824,128.1315948178499,0.5475563912234469,-0.23754224,-0.04068877222065081,25,52.087616,640.2561,-7.0158844,-1.041121281941186
